target,tic_id,sector,sectors,tmag,ra_deg,dec_deg,camera,ccd,teff_k,stellar_radius_solar,stellar_mass_solar,distance_pc,luminosity_class,stellar_selection_tier,small_planet_merit,selection_rank
TIC 57689392,57689392,100,100,15.98,173.9502,-34.8938,2,3,3775.0,0.549378,0.544695,488.715,DWARF,0,2.675743,609
TIC 105994991,105994991,100,100,15.59,157.7042,-41.9004,2,4,3666.0,0.640597,0.620031,514.498,DWARF,0,2.73117,610
TIC 241405389,241405389,100,100,14.75,205.002,-51.8276,3,1,3051.0,0.365907,0.352561,123.269,DWARF,0,2.076741,611
TIC 316933627,316933627,100,100,14.56,172.3919,-64.6462,3,2,2900.0,0.396957,0.38804,,DWARF,0,2.109487,612
TIC 342197862,342197862,100,100,14.24,204.363,-70.9816,3,3,3239.0,0.450699,0.447301,137.997,DWARF,0,2.155773,613
TIC 292781652,292781652,100,100,14.46,218.6253,-59.6363,3,4,3673.0,0.462246,0.459537,190.263,DWARF,0,2.221746,614
TIC 350465911,350465911,100,100,15.9,246.4018,-62.9609,4,1,3332.0,0.409174,0.401798,270.024,DWARF,0,2.403816,615
TIC 446328899,446328899,100,100,15.46,216.9732,-68.9277,4,2,3194.0,0.445927,0.442186,227.489,DWARF,0,2.390528,616
TIC 404193340,404193340,100,100,14.78,298.3637,-77.0236,4,3,3624.0,0.510749,0.508578,248.305,DWARF,0,2.372415,617
TIC 364624549,364624549,100,100,14.39,254.0041,-68.7947,4,4,3517.0,0.462399,0.459698,174.563,DWARF,0,2.208034,618
TIC 193276061,193276061,100,100,12.07,158.6986,-28.6312,1,1,,,,,UNKNOWN,5,999.0,619
TIC 219382963,219382963,100,100,15.65,172.1771,-18.9722,1,2,31000.0,0.18,0.47,2254.73,DWARF,2,1.640545,620
TIC 415646477,415646477,100,100,15.33,147.7541,-21.0101,1,4,,,,1034.52,UNKNOWN,5,999.0,621
TIC 146111390,146111390,100,100,15.56,157.6525,-47.3162,2,1,3470.0,0.494697,0.492791,324.699,DWARF,0,2.500679,622
TIC 21711192,21711192,100,100,14.41,180.673,-43.7466,2,2,3172.0,0.431763,0.42682,140.014,DWARF,0,2.152491,623
TIC 403800675,403800675,100,100,14.92,179.3663,-28.0648,2,3,4944.0,0.719053,0.81,690.372,DWARF,0,2.697522,624
TIC 158152328,158152328,100,100,15.75,162.2091,-36.8,2,4,3808.0,0.687618,0.654654,626.077,DWARF,0,2.824694,625
TIC 419951878,419951878,100,100,14.44,202.7785,-51.31,3,1,2904.0,0.392997,0.383553,105.721,DWARF,0,2.076778,626
TIC 451987541,451987541,100,100,14.04,173.3367,-59.3878,3,2,2929.0,0.448804,0.445274,106.016,DWARF,0,2.112113,627
TIC 313402295,313402295,100,100,14.23,183.5796,-67.4047,3,3,3251.0,0.455419,0.452327,142.517,DWARF,0,2.162822,628
TIC 315494959,315494959,100,100,15.0,203.1729,-63.4178,3,4,3443.0,0.423024,0.417211,196.628,DWARF,0,2.25273,629
TIC 447112449,447112449,100,100,15.3,239.3901,-69.1699,4,1,3558.0,0.47006,0.467702,275.819,DWARF,0,2.404307,630
TIC 363800869,363800869,100,100,15.52,250.6267,-71.3063,4,2,3424.0,0.441249,0.437142,265.054,DWARF,0,2.393367,631
TIC 292290669,292290669,100,100,15.57,278.7727,-67.3318,4,3,3415.0,0.427975,0.422667,265.841,DWARF,0,2.376837,632
TIC 304430726,304430726,100,100,14.77,259.606,-62.905,4,4,3300.0,0.424942,0.419328,165.302,DWARF,0,2.210659,633
TIC 168067555,168067555,100,100,12.16,152.5175,-29.4536,1,1,4616.0,,,172.692,UNKNOWN,5,999.0,634
TIC 461133920,461133920,100,100,15.66,165.3535,-27.8616,1,2,40966.0,0.254,0.47,2371.71,DWARF,2,1.941667,635
TIC 96177686,96177686,100,100,15.77,147.6923,-11.5175,1,4,4015.0,,,819.107,UNKNOWN,5,999.0,636
TIC 162803640,162803640,100,100,15.52,171.0965,-43.5527,2,1,3591.0,0.503923,0.501919,,DWARF,0,2.508728,637
TIC 333825856,333825856,100,100,14.7,182.2078,-50.0302,2,2,3134.0,0.408449,0.400986,143.808,DWARF,0,2.162276,638
TIC 57154213,57154213,100,100,15.24,170.3375,-32.3881,2,3,4042.0,0.668604,0.640893,462.385,DWARF,0,2.698338,639
TIC 147136123,147136123,100,100,14.69,161.8853,-42.4664,2,4,5330.0,0.973418,0.92,929.669,DWARF,0,2.914599,640
TIC 248187285,248187285,100,100,14.68,194.4515,-47.6237,3,1,3050.0,0.372343,0.359962,118.786,DWARF,0,2.077886,641
TIC 400870031,400870031,100,100,14.12,178.3689,-53.1401,3,2,2879.0,0.446478,0.442779,105.899,DWARF,0,2.1236,642
TIC 410583732,410583732,100,100,14.27,176.9012,-67.9822,3,3,3211.0,0.45482,0.451691,140.05,DWARF,0,2.169679,643
TIC 208166000,208166000,100,100,14.45,208.1323,-54.1595,3,4,3283.0,0.480705,0.478665,167.02,DWARF,0,2.253757,644
TIC 299875183,299875183,100,100,14.03,244.1468,-60.2267,4,1,4314.0,0.630256,0.67,294.989,DWARF,0,2.405034,645
TIC 260837931,260837931,100,100,15.9,225.9352,-70.8525,4,2,3390.0,0.404962,0.397071,257.907,DWARF,0,2.394829,646
TIC 343601461,343601461,100,100,15.82,271.8142,-72.7323,4,3,3506.0,0.412468,0.405483,295.814,DWARF,0,2.394781,647
TIC 118056905,118056905,100,100,15.94,271.4171,-59.1139,4,4,3218.0,0.327109,0.307755,197.675,DWARF,0,2.217385,648
TIC 71221700,71221700,100,100,12.39,154.0486,-29.9763,1,1,,,,536.765,UNKNOWN,5,999.0,649
TIC 434496663,434496663,100,100,10.19,173.025,-20.6327,1,2,6433.0,2.10148,1.3,370.146,DWARF,2,2.683051,650
TIC 293603911,293603911,100,100,15.19,149.5253,-13.6023,1,4,,,,,GIANT,6,999.0,651
TIC 146374965,146374965,100,100,15.64,158.5191,-47.7531,2,1,3452.0,0.493216,0.491311,330.554,DWARF,0,2.514074,652
TIC 21710187,21710187,100,100,15.5,180.6888,-44.7791,2,2,2970.0,0.340117,0.322784,151.939,DWARF,0,2.163257,653
TIC 57468738,57468738,100,100,15.63,172.6383,-31.5155,2,3,3716.0,0.648638,0.626105,,DWARF,0,2.750005,654
TIC 54361278,54361278,100,100,15.19,161.863,-31.9129,2,4,3991.0,0.89447,0.62,578.183,DWARF,0,2.941132,655
TIC 334980044,334980044,100,100,14.56,184.857,-50.4527,3,1,3005.0,0.383014,0.372185,117.872,DWARF,0,2.078429,656
TIC 379229220,379229220,100,100,14.85,180.9468,-65.0405,3,2,3195.0,0.387458,0.377254,148.02,DWARF,0,2.146449,657
TIC 395177431,395177431,100,100,14.94,204.8887,-72.0744,3,3,3185.0,0.394951,0.385769,155.803,DWARF,0,2.181086,658
TIC 388120343,388120343,100,100,15.57,217.2251,-60.7816,3,4,3252.0,0.373982,0.361843,199.811,DWARF,0,2.259701,659
TIC 350848819,350848819,100,100,15.86,246.7454,-65.2778,4,1,3227.0,0.414025,0.407221,267.666,DWARF,0,2.406053,660
TIC 421261756,421261756,100,100,14.66,217.2405,-81.3549,4,2,3189.0,0.539189,0.535428,206.899,DWARF,0,2.395482,661
TIC 387114841,387114841,100,100,15.16,286.4191,-77.9679,4,3,3338.0,0.486396,0.48445,248.502,DWARF,0,2.40598,662
TIC 380165273,380165273,100,100,15.88,257.3881,-58.7434,4,4,3079.0,0.338317,0.320703,193.545,DWARF,0,2.234648,663
TIC 188035578,188035578,100,100,12.66,160.6727,-24.2667,1,1,,,,10.3978,UNKNOWN,5,999.0,664
TIC 168384036,168384036,100,100,10.36,166.4751,-25.9531,1,2,6873.0,2.87378,1.49,613.416,DWARF,2,2.988907,665
TIC 305221608,305221608,100,100,15.11,165.7482,-56.0345,2,1,3727.0,0.615325,0.600415,367.917,DWARF,0,2.600209,666
TIC 72123718,72123718,100,100,14.32,186.3301,-44.5586,2,2,3155.0,0.448778,0.445246,138.527,DWARF,0,2.168063,667
TIC 181151768,181151768,100,100,14.12,174.1907,-36.1694,2,3,5929.0,1.03763,1.08,944.349,DWARF,0,2.856085,668
TIC 54352843,54352843,100,100,15.96,161.5832,-33.971,2,4,5521.0,0.776416,0.97,1477.6,DWARF,0,2.972189,669
TIC 404226326,404226326,100,100,14.18,195.4022,-52.9989,3,1,3007.0,0.418329,0.41201,109.843,DWARF,0,2.079036,670
TIC 415108058,415108058,100,100,14.52,189.3593,-60.3051,3,2,3123.0,0.418512,0.412213,135.839,DWARF,0,2.147416,671
TIC 411459920,411459920,100,100,14.39,179.6771,-67.9402,3,3,3243.0,0.452841,0.449586,151.526,DWARF,0,2.189891,672
TIC 90153672,90153672,100,100,14.38,204.3671,-58.0661,3,4,3365.0,0.496393,0.494479,178.395,DWARF,0,2.267651,673
TIC 261954388,261954388,100,100,14.65,227.903,-68.3122,4,1,3818.0,0.547501,0.543001,271.315,DWARF,0,2.40677,674
TIC 402808001,402808001,100,100,15.23,224.9298,-76.7018,4,2,3228.0,0.474895,0.472705,223.358,DWARF,0,2.399195,675
TIC 345204514,345204514,100,100,15.86,281.9922,-72.1544,4,3,3374.0,0.416524,0.410004,274.58,DWARF,0,2.41128,676
TIC 364355149,364355149,100,100,15.89,252.6263,-67.7683,4,4,3256.0,0.337699,0.319988,202.017,DWARF,0,2.23506,677
TIC 71718925,71718925,100,100,14.64,156.6916,-32.6665,1,1,,,,786.123,UNKNOWN,5,999.0,678
TIC 168384845,168384845,100,100,12.96,166.4798,-27.7683,1,2,6382.0,2.00901,1.28,1262.02,DWARF,2,3.197964,679
TIC 303106992,303106992,100,100,15.8,159.0613,-51.1259,2,1,3865.0,0.548856,0.544225,500.322,DWARF,0,2.638917,680
TIC 400809313,400809313,100,100,14.4,178.3491,-48.8057,2,2,3069.0,0.447464,0.443838,137.024,DWARF,0,2.181516,681
TIC 181206363,181206363,100,100,16.0,174.5955,-36.7678,2,3,4566.0,0.873783,0.72,1113.9,DWARF,0,3.082807,682
TIC 54148559,54148559,100,100,14.67,160.6219,-35.2504,2,4,5879.0,1.81466,1.07,2121.0,DWARF,1,3.451591,683
TIC 334785082,334785082,100,100,14.67,184.43,-52.3428,3,1,3043.0,0.374152,0.362038,122.539,DWARF,0,2.080096,684
TIC 306297207,306297207,100,100,14.12,179.0207,-60.1976,3,2,3131.0,0.46227,0.459562,130.854,DWARF,0,2.153791,685
TIC 337363374,337363374,100,100,14.26,197.2639,-68.3445,3,3,3268.0,0.468348,0.465921,147.512,DWARF,0,2.193137,686
TIC 457451162,457451162,100,100,14.74,206.2244,-56.5884,3,4,3314.0,0.457268,0.454286,190.144,DWARF,0,2.268342,687
TIC 300762528,300762528,100,100,15.54,245.4219,-61.8399,4,1,3497.0,0.447066,0.44341,,DWARF,0,2.408743,688
TIC 425807156,425807156,100,100,15.68,234.5715,-73.5699,4,2,3350.0,0.43507,0.430432,268.931,DWARF,0,2.413118,689
TIC 343832457,343832457,100,100,15.31,273.8979,-73.6035,4,3,3548.0,0.4791,0.477025,288.097,DWARF,0,2.422852,690
TIC 294064404,294064404,100,100,15.42,264.3594,-68.7482,4,4,3154.0,0.379263,0.367895,183.517,DWARF,0,2.241881,691
TIC 71338307,71338307,100,100,14.86,154.6644,-31.1333,1,1,,,,43.8225,UNKNOWN,5,999.0,692
TIC 219187616,219187616,100,100,10.8,170.9841,-18.3639,1,2,3451.0,,,17.9707,DWARF,2,999.0,693
TIC 93843119,93843119,100,100,15.64,176.34,-48.2367,2,1,3854.0,0.576877,0.5688,482.721,DWARF,0,2.650166,694
TIC 15523450,15523450,100,100,14.13,185.4964,-48.7163,2,2,3158.0,0.482407,0.480402,139.353,DWARF,0,2.192827,695
TIC 57788453,57788453,100,100,15.29,174.5021,-35.5679,2,3,5692.0,1.13076,1.01,1643.59,DWARF,0,3.164741,696
TIC 287281529,287281529,100,100,14.54,165.066,-31.5463,2,4,34000.0,0.143,0.47,882.555,DWARF,2,1.218672,697
TIC 245266758,245266758,100,100,14.6,199.3465,-51.3716,3,1,3161.0,0.380269,0.369047,121.889,DWARF,0,2.080182,698
TIC 310289983,310289983,100,100,14.33,185.2003,-61.9601,3,2,2915.0,0.441047,0.436923,117.399,DWARF,0,2.15497,699
TIC 1008830949,1008830949,100,100,15.85,208.8278,-68.9587,3,3,3382.0,0.329515,0.39,194.928,DWARF,0,2.20575,700
TIC 386727849,386727849,100,100,15.04,216.9783,-62.7389,3,4,3407.0,0.432316,0.427425,204.418,DWARF,0,2.279603,701
TIC 208708501,208708501,100,100,15.3,245.0307,-58.7858,4,1,3550.0,0.473675,0.471445,270.673,DWARF,0,2.410961,702
TIC 446898201,446898201,100,100,14.7,232.7459,-71.2898,4,2,3781.0,0.559224,0.553477,290.017,DWARF,0,2.435172,703
TIC 292545391,292545391,100,100,15.01,270.6958,-77.5466,4,3,3597.0,0.513526,0.511264,269.25,DWARF,0,2.423125,704
TIC 301754745,301754745,100,100,14.6,258.8876,-67.6822,4,4,3506.0,0.460341,0.457532,191.727,DWARF,0,2.246159,705
TIC 188118976,188118976,100,100,14.93,161.6272,-27.8634,1,1,,,,66.174,UNKNOWN,5,999.0,706
TIC 20501510,20501510,100,100,11.14,169.1528,-27.9612,1,2,3301.0,,,14.0589,DWARF,2,999.0,707
TIC 147531988,147531988,100,100,15.94,163.2908,-47.3782,2,1,3653.0,0.541901,0.537912,438.671,DWARF,0,2.65584,708
TIC 72926394,72926394,100,100,14.21,189.1496,-47.7529,2,2,2978.0,0.474024,0.471806,,DWARF,0,2.193601,709
TIC 32660909,32660909,100,100,14.08,176.3557,-28.2076,2,3,31000.0,0.18,0.47,1780.43,DWARF,2,1.326545,710
TIC 151641999,151641999,100,100,14.74,166.9092,-37.7036,2,4,50000.0,0.147,0.5,1141.77,DWARF,2,1.282635,711
TIC 411685847,411685847,100,100,14.87,189.316,-56.9498,3,1,2947.0,0.357405,0.34276,116.584,DWARF,0,2.080321,712
TIC 390015765,390015765,100,100,14.79,182.6332,-58.6317,3,2,3102.0,0.398014,0.389236,108.887,DWARF,0,2.157797,713
TIC 392031514,392031514,100,100,14.25,174.3441,-69.8212,3,3,3208.0,0.481379,0.479354,148.19,DWARF,0,2.214974,714
TIC 421462711,421462711,100,100,15.64,219.4316,-66.3184,3,4,3283.0,0.37665,0.364903,212.911,DWARF,0,2.279876,715
TIC 423578017,423578017,100,100,15.26,235.1067,-59.9875,4,1,3377.0,0.480895,0.47886,250.616,DWARF,0,2.416101,716
TIC 403599671,403599671,100,100,14.49,231.683,-73.1691,4,2,3869.0,0.59225,0.58172,288.452,DWARF,0,2.44301,717
TIC 304592045,304592045,100,100,15.34,277.3079,-71.4462,4,3,3523.0,0.476807,0.474672,275.189,DWARF,0,2.424685,718
TIC 172209955,172209955,100,100,15.39,255.8763,-59.4526,4,4,3297.0,0.387939,0.377802,198.436,DWARF,0,2.255527,719
TIC 942701058,942701058,100,100,15.07,163.085,-30.6364,1,1,,,,1597.85,UNKNOWN,5,999.0,720
TIC 437259571,437259571,100,100,13.11,170.1876,-20.7858,1,2,,,,508.705,DWARF,2,999.0,721
TIC 82770711,82770711,100,100,14.81,170.115,-48.4768,2,1,5939.0,0.947852,1.08,1195.43,DWARF,0,2.915481,722
TIC 389215319,389215319,100,100,14.11,179.8341,-43.036,2,2,3521.0,0.493353,0.491448,164.366,DWARF,0,2.208316,723
TIC 293111239,293111239,100,100,14.37,178.3985,-28.381,2,3,31000.0,0.18,0.47,2379.49,DWARF,2,1.384545,724
TIC 106374078,106374078,100,100,13.7,159.2274,-36.8779,2,4,8726.0,0.830801,2.19,1080.15,DWARF,2,2.578994,725
TIC 405857466,405857466,100,100,14.88,192.6505,-54.6688,3,1,3034.0,0.35704,0.342338,123.673,DWARF,0,2.081434,726
TIC 323602814,323602814,100,100,14.71,176.6835,-65.6805,3,2,3188.0,0.405878,0.398101,148.717,DWARF,0,2.158791,727
TIC 448259069,448259069,100,100,14.48,209.1147,-71.0177,3,3,3265.0,0.460898,0.458119,159.737,DWARF,0,2.22321,728
TIC 185564065,185564065,100,100,15.02,219.6511,-59.354,3,4,3151.0,0.440678,0.436524,154.729,DWARF,0,2.292243,729
TIC 257590169,257590169,100,100,14.44,220.16,-66.8077,4,1,3638.0,0.582046,0.573187,,DWARF,0,2.417915,730
TIC 446714532,446714532,100,100,15.5,217.7357,-70.855,4,2,3257.0,0.470027,0.467667,256.32,DWARF,0,2.444246,731
TIC 344079482,344079482,100,100,15.79,278.6233,-72.6739,4,3,3253.0,0.439235,0.43496,276.974,DWARF,0,2.443394,732
TIC 74599877,74599877,100,100,14.24,265.3608,-57.7287,4,4,3463.0,0.507034,0.504965,175.009,DWARF,0,2.258074,733
TIC 434477379,434477379,100,100,15.2,156.1409,-23.2803,1,1,,,,891.741,UNKNOWN,5,999.0,734
TIC 167803343,167803343,100,100,13.59,162.4996,-21.5691,1,2,,,,,DWARF,2,999.0,735
TIC 450937407,450937407,100,100,14.4,170.1641,-55.0142,2,1,4539.0,1.05211,0.71,613.383,DWARF,0,2.924122,736
TIC 72675934,72675934,100,100,14.52,188.3146,-43.1893,2,2,3237.0,0.456034,0.452979,158.369,DWARF,0,2.221994,737
TIC 142312912,142312912,100,100,15.52,181.1892,-31.7144,2,3,50000.0,0.147,0.5,1544.81,DWARF,2,1.438635,738
TIC 53735810,53735810,100,100,11.25,158.2251,-34.9899,2,4,7051.0,1.47741,1.56,500.258,DWARF,2,2.589002,739
TIC 412546897,412546897,100,100,14.89,193.1684,-57.6361,3,1,2992.0,0.357147,0.342462,120.904,DWARF,0,2.083694,740
TIC 467840793,467840793,100,100,14.63,169.4919,-60.8088,3,2,3086.0,0.415234,0.408568,139.34,DWARF,0,2.162586,741
TIC 392506077,392506077,100,100,15.0,175.2382,-71.2292,3,3,3174.0,0.4125,0.405518,170.476,DWARF,0,2.230848,742
TIC 448475192,448475192,100,100,15.23,211.0467,-66.6196,3,4,3734.0,0.420954,0.56,233.799,DWARF,0,2.294469,743
TIC 402465204,402465204,100,100,15.94,247.968,-60.6958,4,1,3632.0,0.415,0.408307,297.132,DWARF,0,2.424096,744
TIC 425795793,425795793,100,100,14.49,233.9306,-72.185,4,2,3811.0,0.594545,0.583615,281.976,DWARF,0,2.446369,745
TIC 344076142,344076142,100,100,15.77,278.7876,-77.244,4,3,3251.0,0.441369,0.437272,280.863,DWARF,0,2.443604,746
TIC 294293222,294293222,100,100,16.0,265.3533,-68.1862,4,4,3169.0,0.3391,0.321608,212.246,DWARF,0,2.260656,747
TIC 253391170,253391170,100,100,14.22,196.3324,-54.4162,3,1,2973.0,0.418611,0.412323,110.5,DWARF,0,2.087621,748
TIC 163948584,163948584,100,100,14.31,191.5562,-49.6278,3,1,3071.0,0.410295,0.403054,115.074,DWARF,0,2.088192,749
TIC 168836849,168836849,100,100,14.72,193.8245,-48.9158,3,1,3130.0,0.373983,0.361844,131.408,DWARF,0,2.089704,750
TIC 169475548,169475548,100,100,14.32,194.2515,-53.6873,3,1,3176.0,0.410084,0.402817,124.992,DWARF,0,2.089746,751
TIC 288884531,288884531,100,100,14.02,200.9712,-55.544,3,1,3063.0,0.440935,0.436801,111.049,DWARF,0,2.092749,752
TIC 425453540,425453540,100,100,14.89,200.9802,-52.6861,3,1,3079.0,0.361005,0.346913,130.19,DWARF,0,2.093026,753
TIC 411625482,411625482,100,100,15.52,185.4709,-54.2901,3,1,2870.0,0.312904,0.291393,129.409,DWARF,0,2.094822,754
TIC 168517159,168517159,100,100,14.04,193.5982,-53.1865,3,1,3216.0,0.440029,0.435821,116.762,DWARF,0,2.094963,755
TIC 163345604,163345604,100,100,14.03,191.1881,-51.5571,3,1,2967.0,0.441343,0.437243,109.966,DWARF,0,2.095552,756
TIC 438735249,438735249,100,100,14.71,201.3947,-50.7021,3,1,2945.0,0.377407,0.36577,120.927,DWARF,0,2.09562,757
TIC 429204482,429204482,100,100,14.78,183.9652,-51.7729,3,1,2990.0,0.372054,0.35963,120.596,DWARF,0,2.097212,758
TIC 406626814,406626814,100,100,14.56,198.5433,-56.1251,3,1,3045.0,0.391874,0.382277,120.986,DWARF,0,2.098293,759
TIC 245486342,245486342,100,100,14.37,200.35,-48.8642,3,1,3107.0,0.412866,0.405928,121.724,DWARF,0,2.105618,760
TIC 68172988,68172988,100,100,14.27,193.5495,-57.2349,3,1,3126.0,0.422839,0.417006,122.855,DWARF,0,2.10635,761
TIC 399023116,399023116,100,100,14.44,198.3348,-52.0932,3,1,3060.0,0.406644,0.39896,121.63,DWARF,0,2.106429,762
TIC 15446986,15446986,100,100,14.27,185.278,-52.2115,3,1,2922.0,0.423268,0.41748,112.455,DWARF,0,2.107231,763
TIC 244863750,244863750,100,100,14.58,196.3106,-49.3165,3,1,3059.0,0.394676,0.385457,124.618,DWARF,0,2.108481,764
TIC 169477384,169477384,100,100,14.64,194.1383,-50.7543,3,1,2951.0,0.389416,0.379483,124.443,DWARF,0,2.108828,765
TIC 163040203,163040203,100,100,14.36,190.9404,-50.5684,3,1,2927.0,0.416119,0.409553,113.32,DWARF,0,2.110435,766
TIC 333484962,333484962,100,100,14.01,181.644,-51.6169,3,1,3012.0,0.453353,0.450131,112.917,DWARF,0,2.114873,767
TIC 457051231,457051231,100,100,14.61,202.9896,-54.0437,3,1,3126.0,0.395136,0.385978,131.657,DWARF,0,2.115493,768
TIC 419850700,419850700,100,100,14.38,191.6315,-58.3851,3,1,3031.0,0.41669,0.410188,118.604,DWARF,0,2.115626,769
TIC 989935043,989935043,100,100,15.2,188.2595,-56.8549,3,1,3412.0,0.345312,0.41,149.776,DWARF,0,2.116423,770
TIC 169480490,169480490,100,100,14.25,194.1586,-52.1556,3,1,3107.0,0.430627,0.425577,122.583,DWARF,0,2.118203,771
TIC 438712956,438712956,100,100,14.44,201.2895,-49.3239,3,1,3116.0,0.41315,0.406245,127.93,DWARF,0,2.120216,772
TIC 241392172,241392172,100,100,14.35,204.8412,-52.4546,3,1,3089.0,0.421902,0.41597,125.922,DWARF,0,2.120423,773
TIC 333922157,333922157,100,100,14.83,182.3347,-51.5694,3,1,3065.0,0.378039,0.366495,133.926,DWARF,0,2.121073,774
TIC 166560208,166560208,100,100,14.43,192.8522,-49.7166,3,1,3047.0,0.414548,0.407804,124.372,DWARF,0,2.12115,775
TIC 411872965,411872965,100,100,14.1,189.6346,-56.0599,3,1,3065.0,0.448231,0.44466,117.818,DWARF,0,2.123004,776
TIC 334626173,334626173,100,100,14.05,183.6842,-52.9011,3,1,3191.0,0.453811,0.450618,127.104,DWARF,0,2.12375,777
TIC 253092415,253092415,100,100,14.42,194.4961,-55.4865,3,1,3172.0,0.416789,0.410299,136.784,DWARF,0,2.123832,778
TIC 429238826,429238826,100,100,14.81,183.9839,-51.8947,3,1,3088.0,0.381092,0.369989,137.335,DWARF,0,2.12406,779
TIC 399025305,399025305,100,100,14.33,198.4396,-50.99,3,1,3020.0,0.42586,0.420339,121.992,DWARF,0,2.124534,780
TIC 288461262,288461262,100,100,14.31,200.8025,-55.0734,3,1,3155.0,0.427896,0.422579,129.096,DWARF,0,2.124676,781
TIC 245273977,245273977,100,100,14.57,199.2105,-48.3047,3,1,3039.0,0.403078,0.394951,125.312,DWARF,0,2.124778,782
TIC 244902151,244902151,100,100,14.21,196.805,-50.4156,3,1,3144.0,0.437955,0.433571,128.151,DWARF,0,2.124859,783
TIC 288288397,288288397,100,100,14.53,187.5737,-49.9666,3,1,3075.0,0.40713,0.399507,130.655,DWARF,0,2.125466,784
TIC 244998821,244998821,100,100,14.82,197.4999,-52.9444,3,1,3134.0,0.381804,0.370803,139.261,DWARF,0,2.127681,785
TIC 404147477,404147477,100,100,14.69,195.1327,-49.973,3,1,3085.0,0.393711,0.384363,134.769,DWARF,0,2.128355,786
TIC 401282821,401282821,100,100,14.87,188.1168,-49.914,3,1,3155.0,0.378037,0.366492,143.701,DWARF,0,2.129069,787
TIC 272810842,272810842,100,100,14.86,188.1877,-55.3885,3,1,3047.0,0.378954,0.367542,136.465,DWARF,0,2.129173,788
TIC 245099541,245099541,100,100,14.21,198.0839,-53.4343,3,1,3163.0,0.440142,0.435943,130.814,DWARF,0,2.129186,789
TIC 245097161,245097161,100,100,14.01,197.9592,-52.585,3,1,3171.0,0.461359,0.458604,124.797,DWARF,0,2.130078,790
TIC 438780032,438780032,100,100,14.36,201.8505,-52.7108,3,1,3020.0,0.425865,0.420345,,DWARF,0,2.130544,791
TIC 333484698,333484698,100,100,14.01,181.7347,-51.5075,3,1,3015.0,0.461622,0.458881,116.559,DWARF,0,2.130573,792
TIC 244948227,244948227,100,100,14.38,197.1193,-49.7394,3,1,3075.0,0.424203,0.418513,127.839,DWARF,0,2.131147,793
TIC 170662296,170662296,100,100,14.55,194.6961,-50.1178,3,1,3002.0,0.408531,0.401077,126.502,DWARF,0,2.13245,794
TIC 419908772,419908772,100,100,14.4,202.5227,-52.3749,3,1,3001.0,0.422968,0.417149,124.615,DWARF,0,2.132615,795
TIC 170324620,170324620,100,100,14.74,194.7639,-47.9858,3,1,3090.0,0.392223,0.382674,133.734,DWARF,0,2.135066,796
TIC 422089507,422089507,100,100,14.23,188.725,-50.986,3,1,3142.0,0.44118,0.437067,127.892,DWARF,0,2.135232,797
TIC 419574230,419574230,100,100,14.44,191.281,-57.1151,3,1,3050.0,0.420729,0.414671,128.91,DWARF,0,2.136005,798
TIC 334615662,334615662,100,100,14.04,183.4655,-51.2413,3,1,3126.0,0.46326,0.460602,122.537,DWARF,0,2.13965,799
TIC 404274646,404274646,100,100,14.11,195.6845,-50.6757,3,1,3514.0,0.456268,0.453227,148.791,DWARF,0,2.14044,800
TIC 406374984,406374984,100,100,14.51,197.9605,-54.1327,3,1,3108.0,0.416293,0.409746,136.442,DWARF,0,2.140798,801
TIC 411876360,411876360,100,100,14.48,189.4693,-55.0536,3,1,3085.0,0.420608,0.414537,133.758,DWARF,0,2.143755,802
TIC 253195717,253195717,100,100,14.08,195.0867,-56.3909,3,1,3002.0,0.461646,0.458906,118.189,DWARF,0,2.144618,803
TIC 334977201,334977201,100,100,14.48,184.718,-51.836,3,1,3049.0,0.421132,0.415118,130.09,DWARF,0,2.144836,804
TIC 438726390,438726390,100,100,14.69,201.4929,-53.6726,3,1,3090.0,0.401333,0.392985,135.804,DWARF,0,2.14501,805
TIC 245235781,245235781,100,100,14.73,199.0962,-51.4738,3,1,3008.0,0.397831,0.389029,134.745,DWARF,0,2.145397,806
TIC 429199383,429199383,100,100,14.87,183.8819,-53.8317,3,1,3038.0,0.385247,0.374734,140.31,DWARF,0,2.145479,807
TIC 245271344,245271344,100,100,14.35,199.3204,-49.5677,3,1,3182.0,0.434358,0.429656,130.281,DWARF,0,2.145696,808
TIC 401227779,401227779,100,100,14.68,187.7477,-52.1613,3,1,3018.0,0.402899,0.394749,130.539,DWARF,0,2.146392,809
TIC 401311808,401311808,100,100,14.59,188.0232,-51.353,3,1,3054.0,0.411394,0.404283,129.813,DWARF,0,2.146516,810
TIC 248152409,248152409,100,100,14.62,194.0043,-46.1256,3,1,3054.0,0.4089,0.401492,134.778,DWARF,0,2.147234,811
TIC 163656130,163656130,100,100,14.51,191.229,-48.3364,3,1,3069.0,0.41941,0.413209,130.216,DWARF,0,2.147278,812
TIC 334626261,334626261,100,100,14.8,183.687,-52.8665,3,1,3171.0,0.392366,0.382836,149.64,DWARF,0,2.147383,813
TIC 420337546,420337546,100,100,14.14,198.852,-55.404,3,1,3095.0,0.457078,0.454085,126.717,DWARF,0,2.147981,814
TIC 288464174,288464174,100,100,14.79,200.6764,-55.7225,3,1,3191.0,0.393632,0.384273,148.962,DWARF,0,2.148181,815
TIC 425392550,425392550,100,100,14.15,200.7362,-52.1271,3,1,3157.0,0.457527,0.454561,131.832,DWARF,0,2.150833,816
