target,tic_id,sector,sectors,tmag,ra_deg,dec_deg,camera,ccd,teff_k,stellar_radius_solar,stellar_mass_solar,distance_pc,luminosity_class,stellar_selection_tier,small_planet_merit,selection_rank
TIC 262452631,262452631,100,100,8.31,228.7309,-68.9238,4,1,3975.0,39.1724,,1025.92,GIANT,6,4.84796,3729
TIC 468095832,468095832,100,100,10.83,170.2381,-61.9167,3,2,7002.0,22.0268,,2925.15,GIANT,6,4.851903,3730
TIC 181816816,181816816,100,100,8.16,166.0252,-13.599,1,3,4258.0,40.7681,,1267.0,GIANT,6,4.852641,3731
TIC 454074098,454074098,100,100,9.66,176.3936,-40.1277,2,2,4214.0,28.9162,,1616.09,GIANT,6,4.854282,3732
TIC 157225862,157225862,100,100,8.5,175.9619,-32.9543,2,3,4002.0,37.7926,,1136.75,GIANT,6,4.854814,3733
TIC 340778548,340778548,100,100,8.96,291.6992,-74.1371,4,3,3972.0,34.0931,,1239.4,GIANT,6,4.857333,3734
TIC 467905411,467905411,100,100,8.01,275.5435,-73.6076,4,3,4111.0,42.4321,,1043.07,GIANT,6,4.857389,3735
TIC 262115655,262115655,100,100,8.55,199.6914,-59.6442,3,4,4355.0,37.4863,,1081.2,GIANT,6,4.857745,3736
TIC 385266562,385266562,100,100,8.3,167.3562,-12.0552,1,3,4026.0,39.8712,,1117.82,GIANT,6,4.861319,3737
TIC 455404454,455404454,100,100,8.04,229.0267,-65.7281,4,1,3991.0,42.3329,,930.804,GIANT,6,4.861356,3738
TIC 410425401,410425401,100,100,8.47,167.2387,-21.8281,1,2,4299.0,38.4351,,1372.9,GIANT,6,4.863456,3739
TIC 361576492,361576492,100,100,8.02,243.5566,-67.8877,4,1,4016.0,42.7127,,1018.84,GIANT,6,4.865114,3740
TIC 450463355,450463355,100,100,9.15,186.297,-61.3482,3,2,6753.0,32.9436,,2357.61,GIANT,6,4.865542,3741
TIC 337109866,337109866,100,100,8.53,267.8419,-58.3306,4,4,4203.0,38.2308,,1285.62,GIANT,6,4.870827,3742
TIC 381034656,381034656,100,100,8.22,270.5624,-61.9383,4,4,3666.0,41.0922,,846.154,GIANT,6,4.871519,3743
TIC 81013336,81013336,100,100,8.1,166.4715,-52.9605,2,1,4376.0,42.3413,,1185.36,GIANT,6,4.873528,3744
TIC 293798108,293798108,100,100,8.18,263.3766,-66.7542,4,4,4088.0,41.6423,,1135.32,GIANT,6,4.875069,3745
TIC 144112138,144112138,100,100,8.22,188.2032,-39.2304,2,2,4047.0,41.3261,,1111.08,GIANT,6,4.876449,3746
TIC 308658047,308658047,100,100,7.37,167.8348,-54.557,2,1,6805.0,50.3117,,2233.36,GIANT,6,4.877338,3747
TIC 320297485,320297485,100,100,11.56,205.2284,-62.1044,3,4,5951.0,19.1969,,3321.31,GIANT,6,4.878462,3748
TIC 362985235,362985235,100,100,8.52,247.5973,-69.746,4,1,3907.78,38.7393,,1052.7,GIANT,6,4.880304,3749
TIC 179644015,179644015,100,100,8.14,188.2424,-65.702,3,3,4358.0,42.2881,,1046.73,GIANT,6,4.880436,3750
TIC 329538966,329538966,100,100,8.04,191.8832,-70.7079,3,3,3970.0,43.295,,932.766,GIANT,6,4.880875,3751
TIC 437237850,437237850,100,100,8.0,165.168,-22.3342,1,2,3866.0,43.7255,,969.373,GIANT,6,4.88147,3752
TIC 407261690,407261690,100,100,8.05,238.732,-78.8322,4,2,3913.0,43.4187,,961.422,GIANT,6,4.885354,3753
TIC 270262946,270262946,100,100,8.01,175.2738,-29.729,2,3,4167.0,44.0582,,1174.72,GIANT,6,4.890054,3754
TIC 365439024,365439024,100,100,8.12,273.3982,-61.2159,4,4,3879.0,42.9702,,997.536,GIANT,6,4.890335,3755
TIC 447027197,447027197,100,100,8.13,233.9322,-67.7939,4,1,3952.97,42.9126,,1052.34,GIANT,6,4.89117,3756
TIC 393938817,393938817,100,100,8.24,197.2795,-73.7298,3,3,4129.0,41.8441,,1079.01,GIANT,6,4.891268,3757
TIC 384663358,384663358,100,100,8.71,256.2643,-81.4013,4,2,4026.0,37.576,,1102.53,GIANT,6,4.891821,3758
TIC 37000206,37000206,100,100,8.06,157.7001,-7.8946,1,3,3960.0,43.6847,,1070.7,GIANT,6,4.892659,3759
TIC 423647287,423647287,100,100,8.19,235.278,-62.3069,4,1,3832.0,42.4585,,873.352,GIANT,6,4.893929,3760
TIC 443665153,443665153,100,100,7.37,199.7428,-62.3824,3,4,6184.0,51.3245,,1712.9,GIANT,6,4.894649,3761
TIC 450620496,450620496,100,100,8.15,169.1937,-57.8211,3,2,3992.0,42.9323,,965.066,GIANT,6,4.895568,3762
TIC 170317926,170317926,100,100,8.01,194.6288,-50.6303,3,1,4075.37,44.408,,1024.74,GIANT,6,4.896922,3763
TIC 460680743,460680743,100,100,8.11,191.5216,-60.8887,3,2,3849.0,43.5686,,809.53,GIANT,6,4.900347,3764
TIC 419500655,419500655,100,100,8.07,191.15,-54.5517,3,1,4012.0,44.0883,,947.823,GIANT,6,4.902647,3765
TIC 407218660,407218660,100,100,8.09,237.2209,-82.0286,4,2,4077.0,43.9004,,1064.1,GIANT,6,4.902937,3766
TIC 105654234,105654234,100,100,8.02,156.1724,-36.3435,2,4,3954.0,44.7608,,1059.88,GIANT,6,4.905796,3767
TIC 391808671,391808671,100,100,9.67,160.0153,-16.4675,1,3,4276.0,30.6439,,1930.63,GIANT,6,4.906688,3768
TIC 410092815,410092815,100,100,8.37,162.5415,-17.3276,1,3,4005.0,41.3905,,1192.48,GIANT,6,4.907801,3769
TIC 219246859,219246859,100,100,8.69,171.5023,-18.1958,1,2,4292.0,38.5136,,1560.65,GIANT,6,4.909228,3770
TIC 57064355,57064355,100,100,8.35,169.8789,-32.7513,2,3,4059.0,41.7059,,1201.5,GIANT,6,4.910395,3771
TIC 57649863,57649863,100,100,8.42,173.6952,-35.8599,2,3,4326.0,41.1669,,1426.23,GIANT,6,4.913096,3772
TIC 336728769,336728769,100,100,8.28,196.2476,-70.3454,3,3,4138.0,42.5864,,1076.74,GIANT,6,4.914542,3773
TIC 267630142,267630142,100,100,8.22,176.1709,-57.0961,3,2,4192.0,43.2092,,1143.56,GIANT,6,4.915152,3774
TIC 461213537,461213537,100,100,8.18,232.6781,-63.0517,4,1,4704.0,43.62,,1373.91,GIANT,6,4.915371,3775
TIC 208342243,208342243,100,100,8.05,208.3601,-57.2283,3,4,4022.0,45.0092,,946.612,GIANT,6,4.916603,3776
TIC 404013383,404013383,100,100,8.16,194.9559,-48.0753,3,1,4013.0,43.9848,,1038.12,GIANT,6,4.918605,3777
TIC 334122915,334122915,100,100,9.26,182.8032,-51.5948,3,1,4175.05,34.1927,,1543.4,GIANT,6,4.919867,3778
TIC 443367158,443367158,100,100,12.15,199.1499,-62.7195,3,4,4545.0,17.6131,,3825.35,GIANT,6,4.921672,3779
TIC 360273439,360273439,100,100,9.54,217.5761,-66.8797,3,4,3767.0,32.1563,,1097.76,GIANT,6,4.922532,3780
TIC 208387943,208387943,100,100,8.03,208.4685,-55.1928,3,4,4040.0,45.5562,,1007.61,GIANT,6,4.923095,3781
TIC 168277191,168277191,100,100,8.53,154.1334,-29.5241,1,1,4227.0,40.6173,,1445.07,GIANT,6,4.923422,3782
TIC 340220922,340220922,100,100,8.67,201.0555,-70.1848,3,3,3927.0,39.3341,,1106.33,GIANT,6,4.923538,3783
TIC 20424443,20424443,100,100,8.76,168.2111,-28.3069,1,2,3932.0,38.5747,,1249.29,GIANT,6,4.924605,3784
TIC 306492084,306492084,100,100,7.23,166.808,-59.8731,3,2,9617.0,55.1868,,3577.17,GIANT,6,4.92967,3785
TIC 334680572,334680572,100,100,8.39,183.632,-52.6654,3,1,3913.0,42.5299,,1109.87,GIANT,6,4.935389,3786
TIC 303431906,303431906,100,100,9.13,164.2529,-58.4334,3,2,4880.0,35.9106,,1666.61,GIANT,6,4.936445,3787
TIC 426207514,426207514,100,100,9.04,240.9659,-59.5486,4,1,4105.0,36.7398,,1349.28,GIANT,6,4.938274,3788
TIC 73227968,73227968,100,100,9.08,190.1716,-44.8638,2,2,3748.0,36.5816,,1198.72,GIANT,6,4.942525,3789
TIC 220900807,220900807,100,100,8.34,246.4598,-59.0835,4,1,4124.0,43.4414,,1189.68,GIANT,6,4.943808,3790
TIC 308034948,308034948,100,100,8.6,180.3257,-60.2004,3,2,5202.0,40.9369,,1698.55,GIANT,6,4.94423,3791
TIC 340396870,340396870,100,100,8.15,238.3599,-59.9026,4,1,4002.0,45.427,,997.433,GIANT,6,4.944628,3792
TIC 415023317,415023317,100,100,8.31,188.9587,-62.0351,3,2,4834.0,43.7958,,1310.05,GIANT,6,4.944865,3793
TIC 434497514,434497514,100,100,8.42,173.1317,-18.333,1,2,3860.0,42.7767,,1172.19,GIANT,6,4.946415,3794
TIC 288218261,288218261,100,100,8.06,187.2794,-53.6241,3,1,3988.0,46.6282,,1081.18,GIANT,6,4.949297,3795
TIC 54045341,54045341,100,100,8.45,159.9038,-31.0057,1,1,3971.0,42.6322,,1249.56,GIANT,6,4.949475,3796
TIC 144155716,144155716,100,100,8.59,188.7481,-41.4427,2,2,4007.0,41.3495,,1243.36,GIANT,6,4.950941,3797
TIC 276874981,276874981,100,100,8.03,274.2727,-78.4905,4,3,4111.0,47.1884,,1093.2,GIANT,6,4.953671,3798
TIC 339905180,339905180,100,100,8.52,200.7261,-67.7229,3,3,4592.0,42.1738,,1432.98,GIANT,6,4.954085,3799
TIC 343715636,343715636,100,100,8.23,206.9116,-68.6002,3,3,4061.0,45.1211,,1117.77,GIANT,6,4.954759,3800
TIC 382076457,382076457,100,100,8.12,285.3942,-68.9154,4,3,3969.0,46.2786,,1163.82,GIANT,6,4.95476,3801
TIC 434923432,434923432,100,100,9.24,192.539,-62.7472,3,3,4941.0,35.7628,,1904.59,GIANT,6,4.954863,3802
TIC 441980982,441980982,100,100,8.2,197.7364,-64.401,3,3,4048.0,45.462,,993.172,GIANT,6,4.955297,3803
TIC 321509550,321509550,100,100,9.09,205.753,-62.7281,3,4,7059.0,37.1074,,1494.54,GIANT,6,4.956921,3804
TIC 390010899,390010899,100,100,8.94,182.5658,-57.6737,3,2,4019.0,38.4627,,1214.13,GIANT,6,4.95808,3805
TIC 402420157,402420157,100,100,8.13,222.3767,-76.6491,4,2,3964.34,46.3986,,1105.65,GIANT,6,4.95901,3806
TIC 331961696,331961696,100,100,8.43,212.7557,-65.8865,3,4,4528.0,43.3387,,1344.58,GIANT,6,4.959752,3807
TIC 390067546,390067546,100,100,8.04,182.5701,-59.7842,3,2,4458.0,47.4198,,1083.07,GIANT,6,4.959919,3808
TIC 438248180,438248180,100,100,8.65,194.7626,-60.4829,3,1,5237.0,41.2803,,1350.37,GIANT,6,4.961486,3809
TIC 313266126,313266126,100,100,8.15,183.1424,-71.0752,3,3,3612.0,46.6158,,808.991,GIANT,6,4.967066,3810
TIC 334467188,334467188,100,100,9.02,193.4053,-68.8868,3,3,4255.0,38.2159,,1509.96,GIANT,6,4.968488,3811
TIC 341712930,341712930,100,100,8.25,239.1654,-63.1156,4,1,3774.0,45.697,,956.016,GIANT,6,4.969775,3812
TIC 162143209,162143209,100,100,8.7,168.3379,-45.5746,2,1,3945.0,41.2107,,1213.89,GIANT,6,4.97002,3813
TIC 82317363,82317363,100,100,8.31,168.9526,-52.6123,2,1,4064.0,45.1076,,1185.2,GIANT,6,4.970499,3814
TIC 391843498,391843498,100,100,8.16,160.4078,-14.6048,1,3,4049.0,46.7374,,1261.5,GIANT,6,4.971329,3815
TIC 404387237,404387237,100,100,8.07,195.988,-49.9723,3,1,3976.3,47.7824,,1083.71,GIANT,6,4.972536,3816
TIC 447083622,447083622,100,100,8.26,238.5315,-66.979,4,1,3877.0,45.7432,,1129.43,GIANT,6,4.972653,3817
TIC 453749336,453749336,100,100,8.33,196.3134,-46.1074,3,1,4085.0,45.2235,,1289.32,GIANT,6,4.976728,3818
TIC 290902830,290902830,100,100,8.32,256.5492,-64.5191,4,4,3915.85,45.3682,,1266.43,GIANT,6,4.977503,3819
TIC 300467781,300467781,100,100,9.62,208.5078,-64.271,3,4,4888.0,33.6484,,1670.77,GIANT,6,4.977929,3820
TIC 321293235,321293235,100,100,8.11,159.5203,-9.2536,1,3,3763.0,47.7568,,1055.02,GIANT,6,4.98007,3821
TIC 451650073,451650073,100,100,8.4,172.2677,-56.0017,3,2,4037.0,44.6984,,1111.78,GIANT,6,4.980584,3822
TIC 293109262,293109262,100,100,8.38,178.29,-26.7236,2,3,3974.0,44.9168,,1274.78,GIANT,6,4.980818,3823
TIC 107011443,107011443,100,100,8.46,161.9667,-39.2825,2,4,4670.0,44.1507,,1892.06,GIANT,6,4.981875,3824
TIC 75216795,75216795,100,100,9.12,266.481,-58.6631,4,4,4108.0,37.9499,,1583.97,GIANT,6,4.982421,3825
TIC 419855341,419855341,100,100,7.45,191.5927,-59.1247,3,1,5948.0,55.7565,,1817.73,GIANT,6,4.982591,3826
TIC 57608784,57608784,100,100,9.12,173.4358,-31.3352,2,3,4106.0,37.9715,,1620.04,GIANT,6,4.982916,3827
TIC 418459440,418459440,100,100,8.24,204.5424,-78.4453,4,2,3947.0,46.5516,,1125.29,GIANT,6,4.983869,3828
TIC 385209855,385209855,100,100,8.39,154.4264,-12.818,1,4,3953.0,45.0032,,1242.11,GIANT,6,4.984487,3829
TIC 303476775,303476775,100,100,8.03,256.9568,-60.1898,4,4,3890.0,48.8998,,1066.82,GIANT,6,4.984614,3830
TIC 300359610,300359610,100,100,8.08,208.3903,-61.8385,3,4,4865.0,48.3503,,1478.05,GIANT,6,4.984798,3831
TIC 260328850,260328850,100,100,8.51,224.8456,-68.5468,4,1,3867.0,43.886,,1148.93,GIANT,6,4.986652,3832
TIC 394601458,394601458,100,100,9.02,201.6375,-76.5885,4,2,4198.0,39.1375,,1496.14,GIANT,6,4.989186,3833
TIC 160522200,160522200,100,100,8.23,189.5121,-48.4558,3,1,3894.0,46.9478,,1121.6,GIANT,6,4.98923,3834
TIC 44178141,44178141,100,100,11.57,229.4537,-58.5553,4,1,8920.0,21.8333,,3637.77,GIANT,6,4.992239,3835
TIC 276977013,276977013,100,100,9.14,278.0249,-78.8366,4,3,4006.0,38.342,,1453.34,GIANT,6,4.99535,3836
TIC 53785316,53785316,100,100,8.27,158.2172,-29.9773,1,1,4020.0,46.8797,,1307.51,GIANT,6,4.99597,3837
TIC 52065148,52065148,100,100,8.27,152.8953,-19.1202,1,4,4016.0,46.971,,1300.14,GIANT,6,4.99766,3838
TIC 457264385,457264385,100,100,8.07,158.7734,-48.8931,2,1,3881.0,49.3629,,1021.28,GIANT,6,5.000801,3839
TIC 162816840,162816840,100,100,8.77,171.345,-42.0956,2,1,3983.0,42.0735,,1376.22,GIANT,6,5.002017,3840
TIC 410281514,410281514,100,100,8.04,214.0089,-56.3147,3,4,4291.0,49.8017,,1125.79,GIANT,6,5.002488,3841
TIC 305179578,305179578,100,100,8.41,261.6947,-61.6891,4,4,4091.0,45.9467,,1369.64,GIANT,6,5.006509,3842
TIC 348881873,348881873,100,100,8.19,148.3758,-17.13,1,4,4084.0,48.3433,,1337.07,GIANT,6,5.006673,3843
TIC 259918160,259918160,100,100,8.25,224.2989,-69.8565,4,2,4030.0,47.7624,,1215.43,GIANT,6,5.008172,3844
TIC 429516602,429516602,100,100,8.01,207.4497,-70.5091,3,3,4080.0,50.4857,,1138.77,GIANT,6,5.008337,3845
TIC 454040583,454040583,100,100,8.04,175.7559,-41.3281,2,2,4025.0,50.4144,,1164.2,GIANT,6,5.013109,3846
TIC 174179250,174179250,100,100,8.58,258.7244,-57.6432,4,4,3970.0,44.5538,,1262.77,GIANT,6,5.01377,3847
TIC 413325612,413325612,100,100,8.15,160.3673,-22.9098,1,1,4033.0,49.2042,,1297.71,GIANT,6,5.014004,3848
TIC 21112838,21112838,100,100,8.05,186.7313,-49.2839,3,1,3890.98,50.3881,,1181.48,GIANT,6,5.014656,3849
TIC 57795100,57795100,100,100,7.79,174.7024,-35.9522,2,3,3607.0,53.4974,,875.57,GIANT,6,5.014665,3850
TIC 432186595,432186595,100,100,8.3,153.8762,-20.4001,1,4,3991.0,47.5749,,1327.13,GIANT,6,5.014756,3851
TIC 425642204,425642204,100,100,9.28,232.4795,-73.3981,4,2,4196.0,37.9909,,1758.75,GIANT,6,5.015359,3852
TIC 307263979,307263979,100,100,8.52,179.7431,-61.7122,3,2,4957.0,45.3607,,1869.46,GIANT,6,5.017359,3853
TIC 334303004,334303004,100,100,8.48,183.0279,-48.3183,2,2,3963.48,45.7935,,1455.4,GIANT,6,5.017608,3854
TIC 467453639,467453639,100,100,8.59,168.5883,-60.0529,3,2,5905.0,44.9269,,3056.41,GIANT,6,5.023013,3855
TIC 403200290,403200290,100,100,8.56,228.1624,-73.7684,4,2,3879.43,45.3915,,1364.84,GIANT,6,5.025949,3856
TIC 255842788,255842788,100,100,8.06,258.5957,-66.6364,4,4,3974.0,51.0483,,1232.54,GIANT,6,5.027963,3857
TIC 319622517,319622517,100,100,9.82,174.1971,-60.4933,3,2,5647.0,34.0697,,2798.02,GIANT,6,5.028737,3858
TIC 407883882,407883882,100,100,8.07,290.1368,-72.7236,4,3,3860.0,50.9971,,1144.37,GIANT,6,5.029091,3859
TIC 283374564,283374564,100,100,7.94,232.9691,-59.2498,4,1,7116.0,52.6745,,2041.34,GIANT,6,5.031201,3860
TIC 241500787,241500787,100,100,8.07,206.1302,-51.5409,3,1,3947.0,51.1621,,1015.08,GIANT,6,5.031897,3861
TIC 57690839,57690839,100,100,8.08,174.0066,-34.7253,2,3,3744.0,51.0988,,1068.32,GIANT,6,5.032821,3862
TIC 101172103,101172103,100,100,8.01,153.1598,-16.2829,1,4,3337.0,51.9669,,795.351,GIANT,6,5.033454,3863
TIC 385212033,385212033,100,100,9.52,154.611,-16.6098,1,4,3968.0,36.8164,,1727.85,GIANT,6,5.036083,3864
TIC 158378363,158378363,100,100,8.32,163.3234,-39.5061,2,4,3486.0,48.6056,,941.239,GIANT,6,5.037373,3865
TIC 56665695,56665695,100,100,8.72,158.7249,-8.4276,1,3,3983.0,44.4143,,1492.25,GIANT,6,5.039046,3866
TIC 53608263,53608263,100,100,8.15,157.3004,-35.3147,2,4,3952.0,50.8558,,1241.77,GIANT,6,5.042681,3867
TIC 53733727,53733727,100,100,8.77,158.0387,-34.0281,2,4,4082.0,44.1586,,1575.46,GIANT,6,5.044031,3868
TIC 448341593,448341593,100,100,8.19,210.0583,-71.8569,3,3,3869.0,50.5171,,1055.37,GIANT,6,5.044877,3869
TIC 367744662,367744662,100,100,9.87,260.6005,-58.5294,4,4,3991.0,34.347,,1860.4,GIANT,6,5.045778,3870
TIC 101110335,101110335,100,100,8.11,152.5565,-16.8895,1,4,3958.0,51.5719,,1288.74,GIANT,6,5.046826,3871
TIC 1588852,1588852,100,100,8.76,170.7327,-12.7817,1,3,4156.0,44.4122,,1667.93,GIANT,6,5.047005,3872
TIC 206778051,206778051,100,100,9.65,242.4068,-58.8567,4,1,4202.0,36.5465,,1819.78,GIANT,6,5.055692,3873
TIC 163074512,163074512,100,100,8.17,172.318,-46.2124,2,1,3970.0,51.7033,,1247.09,GIANT,6,5.061037,3874
TIC 94345274,94345274,100,100,9.32,177.1244,-52.8774,2,1,4011.0,39.7308,,1621.64,GIANT,6,5.062255,3875
TIC 343599693,343599693,100,100,8.04,271.6893,-74.6173,4,3,3906.0,53.4021,,1175.78,GIANT,6,5.063117,3876
TIC 20500188,20500188,100,100,8.04,169.1549,-24.4939,1,2,3900.0,53.4067,,1231.37,GIANT,6,5.063191,3877
TIC 448596162,448596162,100,100,8.61,211.9367,-68.2718,3,3,3940.0,46.8519,,1209.01,GIANT,6,5.063454,3878
TIC 412032557,412032557,100,100,8.86,219.2315,-58.2615,3,4,6185.0,44.3565,,2106.95,GIANT,6,5.065915,3879
TIC 80303363,80303363,100,100,8.53,165.0754,-52.0584,2,1,4113.0,47.987,,1261.18,GIANT,6,5.068247,3880
TIC 120303110,120303110,100,100,8.02,163.1588,-49.982,2,1,4074.0,53.9939,,1169.0,GIANT,6,5.068689,3881
TIC 455836765,455836765,100,100,8.97,230.0189,-61.4666,4,1,4093.0,43.4863,,1274.24,GIANT,6,5.070705,3882
TIC 319384943,319384943,100,100,8.71,204.788,-64.0187,3,4,4446.0,46.2177,,1298.31,GIANT,6,5.071617,3883
TIC 324113376,324113376,100,100,8.29,176.8256,-61.4844,3,2,6599.0,50.9872,,2830.63,GIANT,6,5.072922,3884
TIC 106053461,106053461,100,100,8.82,157.7042,-38.2656,2,4,4128.0,45.2539,,1700.23,GIANT,6,5.075312,3885
TIC 343798568,343798568,100,100,8.12,241.3751,-62.3255,4,1,3656.0,53.2193,,1002.17,GIANT,6,5.076138,3886
TIC 458929318,458929318,100,100,8.14,161.2028,-54.8908,2,1,4415.0,53.1096,,1457.17,GIANT,6,5.078346,3887
TIC 42615015,42615015,100,100,9.73,228.5949,-59.6302,4,1,7356.0,36.8584,,3556.23,GIANT,6,5.079073,3888
TIC 304234502,304234502,100,100,9.13,164.9361,-56.1323,2,1,4344.0,42.3373,,1754.33,GIANT,6,5.079446,3889
TIC 29933752,29933752,100,100,8.13,166.3955,-38.886,2,4,3625.0,53.3551,,1027.68,GIANT,6,5.080352,3890
TIC 434928341,434928341,100,100,8.23,192.3617,-64.2028,3,3,10486.0,52.1465,,2607.63,GIANT,6,5.08045,3891
TIC 287281006,287281006,100,100,9.7,165.0872,-30.6541,1,1,4156.0,37.2586,,2160.31,GIANT,6,5.082453,3892
TIC 384742492,384742492,100,100,8.07,258.3974,-82.176,4,2,3959.0,54.2328,,1250.54,GIANT,6,5.082524,3893
TIC 350795078,350795078,100,100,8.79,246.7319,-60.5556,4,1,3828.0,45.9718,,1324.55,GIANT,6,5.082983,3894
TIC 324897451,324897451,100,100,8.46,282.1826,-66.8397,4,3,3649.0,49.8261,,1189.83,GIANT,6,5.086914,3895
TIC 305210764,305210764,100,100,8.02,178.6727,-65.5273,3,2,4816.0,55.4363,,1392.33,GIANT,6,5.091588,3896
TIC 307318831,307318831,100,100,9.21,267.8084,-64.1718,4,4,3969.0,42.238,,1733.58,GIANT,6,5.093407,3897
TIC 291321562,291321562,100,100,8.94,260.9812,-57.213,4,4,3897.0,44.9893,,1494.15,GIANT,6,5.094218,3898
TIC 20326643,20326643,100,100,8.47,167.4725,-26.6732,1,2,3636.0,50.1369,,1196.46,GIANT,6,5.094315,3899
TIC 193196584,193196584,100,100,8.52,157.7474,-28.7946,1,1,3953.0,49.6335,,1491.66,GIANT,6,5.09555,3900
TIC 408437893,408437893,100,100,8.2,161.4069,-22.6274,1,1,4093.0,53.725,,1503.58,GIANT,6,5.100353,3901
TIC 262866088,262866088,100,100,8.12,217.7351,-80.7505,4,2,3717.0,54.9724,,1008.6,GIANT,6,5.104289,3902
TIC 273148868,273148868,100,100,8.16,188.6038,-59.5891,3,2,5238.0,54.8197,,1705.34,GIANT,6,5.109873,3903
TIC 36822088,36822088,100,100,9.22,155.3342,-10.2383,1,4,4075.0,43.167,,1934.66,GIANT,6,5.114304,3904
TIC 188246035,188246035,100,100,8.99,163.1207,-28.6542,1,1,4062.0,45.6412,,1791.73,GIANT,6,5.116714,3905
TIC 318265232,318265232,100,100,8.14,173.0161,-62.3576,3,2,4242.0,55.5155,,867.657,GIANT,6,5.116829,3906
TIC 340091616,340091616,100,100,8.2,237.8291,-62.4586,4,1,4319.0,54.7547,,1517.07,GIANT,6,5.116843,3907
TIC 325165079,325165079,100,100,8.36,177.4194,-63.2121,3,2,5261.0,52.8865,,1402.81,GIANT,6,5.11869,3908
TIC 32613431,32613431,100,100,9.77,175.92,-28.4204,2,3,4128.0,38.2389,,2231.52,GIANT,6,5.119011,3909
TIC 304187967,304187967,100,100,9.17,259.1032,-64.8867,4,4,4033.0,43.9075,,1812.6,GIANT,6,5.119077,3910
TIC 320286239,320286239,100,100,8.28,205.4109,-61.2072,3,4,5021.0,53.922,,1592.38,GIANT,6,5.119532,3911
TIC 316749170,316749170,100,100,8.56,203.5499,-62.4172,3,4,6460.0,50.5941,,3817.25,GIANT,6,5.1202,3912
TIC 22221279,22221279,100,100,8.4,148.9198,-23.9268,1,1,3894.0,52.5347,,1445.41,GIANT,6,5.120893,3913
TIC 447766105,447766105,100,100,8.46,255.6301,-61.0435,4,4,3975.0,51.9422,,1412.33,GIANT,6,5.123041,3914
TIC 61834025,61834025,100,100,8.12,177.5358,-45.8473,2,2,3934.0,56.2475,,1322.81,GIANT,6,5.124206,3915
TIC 23439310,23439310,100,100,8.97,168.2879,-33.961,2,3,3745.0,46.2509,,1454.15,GIANT,6,5.12424,3916
TIC 385268732,385268732,100,100,8.88,167.436,-15.687,1,3,3998.0,47.3179,,1669.83,GIANT,6,5.126051,3917
TIC 448695678,448695678,100,100,8.01,181.9771,-34.7905,2,3,3793.0,57.8343,,1207.96,GIANT,6,5.126371,3918
TIC 71093939,71093939,100,100,8.28,153.3663,-32.3936,1,1,3899.0,54.3574,,1374.95,GIANT,6,5.126517,3919
TIC 294255225,294255225,100,100,8.06,159.4848,-47.6318,2,1,4013.0,57.2743,,1278.29,GIANT,6,5.12792,3920
TIC 263212392,263212392,100,100,8.0,230.7022,-66.4175,4,1,3998.0,58.077,,1307.42,GIANT,6,5.128008,3921
TIC 107222252,107222252,100,100,8.08,183.6946,-35.1465,2,3,3898.0,57.4122,,1342.72,GIANT,6,5.134008,3922
TIC 379544326,379544326,100,100,8.27,181.2701,-60.7519,3,2,4004.0,55.1493,,1087.47,GIANT,6,5.13708,3923
TIC 73598454,73598454,100,100,8.6,191.728,-47.3444,3,1,3960.0,51.1417,,1507.06,GIANT,6,5.13755,3924
TIC 263906382,263906382,100,100,9.06,231.6909,-69.1191,4,1,3918.07,46.1158,,1766.92,GIANT,6,5.139699,3925
TIC 253538014,253538014,100,100,8.9,197.3404,-58.5513,3,1,3915.0,48.3864,,1311.76,GIANT,6,5.149447,3926
TIC 339752267,339752267,100,100,7.67,200.4723,-69.3605,3,3,3842.0,64.2304,,1038.33,GIANT,6,5.149481,3927
TIC 105708638,105708638,100,100,8.42,156.2879,-41.3791,2,4,3997.0,54.1884,,1510.89,GIANT,6,5.151813,3928
TIC 458634630,458634630,100,100,8.54,160.5833,-53.8929,2,1,3714.0,52.9671,,1184.52,GIANT,6,5.156012,3929
TIC 106313540,106313540,100,100,8.23,159.0667,-36.5829,2,4,3944.0,56.9395,,1463.85,GIANT,6,5.156827,3930
TIC 42748763,42748763,100,100,8.08,228.8048,-58.5749,4,1,6496.0,59.0928,,1831.16,GIANT,6,5.159069,3931
TIC 245304182,245304182,100,100,8.54,199.4092,-53.038,3,1,3974.0,53.3418,,1291.66,GIANT,6,5.162135,3932
TIC 338654173,338654173,100,100,9.61,199.0359,-70.0571,3,3,4090.0,41.6936,,1875.36,GIANT,6,5.162139,3933
TIC 300872489,300872489,100,100,8.03,245.2915,-62.2299,4,1,3748.0,60.3034,,1196.37,GIANT,6,5.166684,3934
TIC 468100709,468100709,100,100,8.05,170.0376,-62.4221,3,2,5396.0,60.2731,,1342.76,GIANT,6,5.170247,3935
TIC 383993384,383993384,100,100,8.34,239.9593,-81.2214,4,2,3808.0,56.3913,,1204.26,GIANT,6,5.170424,3936
TIC 163449169,163449169,100,100,8.42,173.7054,-47.0566,2,1,3936.0,55.5757,,1458.84,GIANT,6,5.17377,3937
TIC 385212956,385212956,100,100,8.54,154.5316,-13.7914,1,4,3552.0,54.1439,,1209.88,GIANT,6,5.175099,3938
TIC 362621554,362621554,100,100,8.04,246.3053,-68.4683,4,1,3889.53,60.8286,,1364.28,GIANT,6,5.176216,3939
